delay,gain
22.3983,1.51774e-08
21.4765,1.65053e-08
21.549,1.63946e-08
26.0707,1.12084e-08
24.2603,1.29408e-08
24.7086,1.24762e-08
24.0858,1.31286e-08
24.6003,1.25861e-08
20.9416,1.73573e-08
21.585,1.63402e-08
22.6537,1.48377e-08
22.6966,1.47817e-08
25.063,1.21264e-08
24.03,1.31895e-08
23.691,1.35691e-08
20.4211,1.82513e-08
23.4297,1.38729e-08
20.7358,1.77027e-08
23.8643,1.33731e-08
23.0728,1.43045e-08
21.6622,1.62241e-08
22.8401,1.45969e-08
20.4461,1.82068e-08
21.9561,1.57935e-08
26.7027,1.06849e-08
26.9804,1.04664e-08
27.0439,1.04174e-08
22.1156,1.55671e-08
22.1568,1.55093e-08
20.1165,1.88067e-08
22.5255,1.50068e-08
28.6688,9.27137e-09
22.8905,1.45329e-08
23.2635,1.40714e-08
24.6543,6.26558e-09
21.0514,8.58854e-09
30.4158,4.11902e-09
24.4257,6.38321e-09
28.3655,4.73523e-09
21.1464,8.51168e-09
29.1179,4.49395e-09
22.9727,7.21462e-09
22.2895,7.66276e-09
24.709,6.23789e-09
23.2464,7.04606e-09
23.4431,6.92851e-09
23.8887,6.67289e-09
20.8783,8.73118e-09
26.0828,5.59903e-09
21.9634,7.89154e-09
31.1186,3.93525e-09
29.2454,4.45489e-09
27.0287,5.21453e-09
28.9153,4.55707e-09
22.3493,7.62193e-09
23.252,7.04269e-09
24.4265,6.38278e-09
23.6244,6.82278e-09
22.4628,7.5452e-09
23.8704,6.68311e-09
26.8489,5.28451e-09
23.159,7.09924e-09
25.5983,5.81269e-09
24.43,6.38098e-09
23.357,6.97959e-09
22.908,7.25535e-09
23.295,7.01672e-09
28.0625,4.83788e-09
26.2861,5.51289e-09
24.8657,6.15966e-09
24.2747,6.46273e-09
25.3784,5.91369e-09
22.977,7.21194e-09
22.271,7.67552e-09
23.469,6.91327e-09
23.9024,6.66524e-09
25.4623,5.87484e-09
24.8085,6.18806e-09
24.2437,6.47925e-09
22.2596,7.68336e-09
24.5503,6.31869e-09
22.4586,7.54801e-09
26.098,5.59251e-09
24.2733,6.46346e-09
23.9551,6.63605e-09
25.159,6.01709e-09
20.9923,8.63689e-09
